"","DGS_1","DGS_2","DGS_3","DGS_4","DGS_5","DGS_6","DGS_7","DGS_8","DGS_9","DGS_10","DGS_11","DGS_12","DGS_13","DGS_14","DGS_15","DGS_16","DGS_17","DGS_18","DGS_19","DGS_20","DGS_21","DGS_22","DGS_23","DGS_24","DGS_25","DGS_26","DGS_27","DGS_28","DGS_29","DGS_30","DGS_32","DGS_33","DGS_34","DGS_35","DGS_36","DGS_37","DGS_38","DGS_39","DGS_40","DGS_41","DGS_42","DGS_43","DGS_44","DGS_45","DGS_46","DGS_47","DGS_48","DGS_49","DGS_50","DGS_51","DGS_52","DGS_54","DGS_55","DGS_56","DGS_57","DGS_58","DGS_59","DGS_60","DGS_61","DGS_62","DGS_63","DGS_64","DGS_65","DGS_66","DGS_67","DGS_68","DGS_69","DGS_70","DGS_71","DGS_72","DGS_73","DGS_74","DGS_75"
"558",3,3,7,6,5,3,4,5,5,7,1,6,3,2,5,2,5,5,5,2,4,6,6,3,5,5,5,2,3,5,4,5,6,2,5,4,2,3,5,7,6,6,6,3,5,5,2,5,3,5,3,5,6,4,6,6,4,4,5,4,6,3,4,6,4,2,6,3,2,7,4,6,5
"559",6,3,6,5,2,1,1,3,1,1,1,4,1,1,1,5,4,1,4,1,2,6,1,1,4,2,1,1,2,2,4,5,6,2,4,4,1,1,6,1,2,3,2,3,1,4,1,1,3,3,2,6,3,1,2,5,4,4,5,1,5,1,2,3,4,1,2,2,1,1,1,2,3
"560",7,6,7,6,7,3,7,7,7,7,4,7,7,6,7,6,6,5,4,5,7,4,3,5,4,7,5,1,5,7,7,6,6,4,5,6,3,2,5,7,5,7,7,4,7,5,5,6,4,7,5,7,7,5,7,7,5,7,6,3,6,5,7,7,6,1,7,2,3,4,4,6,7
"561",7,6,3,5,5,1,3,5,2,7,6,6,5,2,7,3,7,5,5,2,6,7,2,3,3,6,5,3,5,5,6,6,5,6,6,6,1,3,5,3,5,6,6,3,5,6,5,5,3,7,5,3,6,6,7,7,1,6,7,1,7,6,6,5,5,2,6,2,6,5,5,3,5
"562",7,7,7,5,7,3,4,7,7,6,7,5,7,7,6,2,6,6,6,2,5,7,5,3,5,7,6,2,6,6,7,7,5,2,6,6,3,2,4,5,3,5,6,7,7,7,3,5,7,5,6,7,2,5,7,7,6,6,7,3,6,7,6,5,5,2,7,6,3,7,6,7,6
"563",1,5,1,4,4,2,2,3,6,6,6,6,5,1,5,3,4,5,6,4,1,5,6,4,5,3,6,1,7,4,5,4,6,2,4,4,2,2,4,6,6,4,3,3,7,6,2,5,6,6,7,7,3,4,4,6,2,4,5,4,4,2,1,2,5,1,4,2,2,6,5,4,6
"564",1,1,5,5,5,2,1,3,7,5,1,5,1,1,2,3,1,1,3,3,1,2,3,1,3,6,5,1,3,3,4,4,5,1,3,2,1,1,6,7,3,7,3,6,7,7,1,2,3,7,5,7,3,1,4,5,2,2,2,5,1,1,1,2,5,1,1,2,1,6,1,5,2
"565",3,5,5,6,6,2,5,6,6,6,3,6,5,3,6,2,6,5,5,3,3,5,7,4,3,5,5,3,5,5,6,7,7,5,6,5,2,2,6,7,7,6,6,5,6,6,2,6,5,7,5,7,5,6,6,6,3,6,6,6,5,3,3,5,3,3,7,3,2,6,4,6,6
"566",7,3,7,4,5,2,1,7,7,7,2,5,4,3,7,2,7,5,4,6,3,4,7,1,3,7,7,2,7,4,6,7,6,3,7,4,3,3,7,7,7,7,7,4,7,7,1,5,5,6,5,7,3,4,7,7,2,6,5,7,6,3,4,7,4,1,7,3,2,4,2,5,3
"567",7,6,7,7,7,4,4,7,7,7,6,7,7,7,7,1,7,7,7,6,7,7,1,7,7,7,6,2,5,7,6,7,7,1,7,7,2,5,7,7,4,7,7,7,7,7,3,7,4,7,4,7,4,6,7,7,4,7,6,7,7,6,7,6,6,2,7,7,2,7,4,7,7
"568",6,3,6,6,6,1,4,6,6,7,5,6,6,5,6,3,6,5,5,2,7,6,6,4,5,5,3,2,4,6,6,5,6,5,6,5,2,2,6,7,5,5,7,6,6,7,2,5,6,5,5,7,3,5,6,7,2,6,5,6,6,5,7,6,5,2,6,2,1,5,6,7,5
"569",4,3,6,4,5,2,5,5,6,5,3,5,3,2,5,3,5,4,4,3,6,4,2,3,3,5,4,3,5,4,7,5,6,3,6,5,3,1,4,5,5,4,5,6,5,3,3,3,5,5,5,5,3,5,6,6,6,5,5,3,5,5,5,5,5,3,5,3,3,5,3,4,4
"570",4,5,6,6,5,5,5,6,4,6,5,6,5,4,6,3,5,6,5,5,3,5,5,4,5,6,5,4,3,6,5,5,5,5,5,5,4,5,6,5,5,6,4,3,6,5,5,5,3,5,5,7,4,5,6,6,3,6,5,3,4,6,2,3,4,5,5,5,4,6,4,6,5
"571",6,6,7,7,7,2,5,7,2,7,6,7,4,5,7,4,7,7,6,3,7,7,5,5,7,7,1,5,1,7,7,7,7,4,6,7,2,1,7,7,7,7,7,3,6,7,3,6,3,7,3,7,7,7,7,7,3,7,7,5,7,6,7,7,3,5,7,1,1,6,1,7,7
"572",3,3,6,5,5,4,5,6,6,5,3,5,5,5,5,5,6,5,5,4,2,6,5,5,3,6,6,2,7,5,6,6,6,5,5,5,2,5,3,5,6,5,5,3,6,6,3,4,5,5,6,5,6,6,6,7,5,6,5,3,5,5,6,6,6,5,5,3,3,6,5,5,4
"573",6,3,7,6,5,3,6,6,6,7,2,7,5,5,6,1,7,6,6,6,5,6,6,5,5,6,7,5,7,6,7,7,7,5,7,5,2,3,6,6,7,7,7,7,7,7,3,4,5,6,7,7,6,6,7,7,3,7,7,6,7,6,7,6,7,5,7,6,1,7,2,7,6
"574",2,6,4,6,5,3,4,7,7,7,4,6,5,4,6,2,5,6,4,3,5,5,2,6,4,7,5,3,5,5,6,6,6,3,6,5,2,5,7,7,2,7,5,5,7,6,3,4,6,7,5,4,7,5,6,7,3,7,7,5,4,3,3,6,5,3,6,2,2,7,2,5,5
"575",3,2,4,4,5,3,2,4,6,3,2,5,1,1,4,2,5,5,3,2,3,5,5,2,4,5,5,1,4,5,4,5,5,2,5,5,4,2,3,3,4,5,6,6,4,6,1,2,4,6,4,7,4,2,4,5,1,5,4,3,5,2,3,3,5,2,4,5,3,3,2,5,4
"576",2,3,6,6,5,5,5,6,2,7,4,6,6,5,6,4,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,5,6,6,2,4,6,7,6,1,7,7,7,7,6,5,3,7,6,6,6,6,7,7,5,5,6,3,6,6,6,4,6,2,7,3,2,2,7,6,6
"577",2,3,5,5,6,1,6,6,6,6,1,5,3,3,5,3,5,4,5,6,6,6,7,5,3,6,3,2,2,6,5,6,6,6,7,2,2,1,6,5,5,6,6,6,7,2,2,2,3,5,2,7,1,5,6,6,2,7,5,3,5,6,7,3,3,6,3,6,2,2,6,6,6
"578",4,1,1,4,3,1,1,1,1,2,1,4,1,1,4,3,2,2,1,1,1,1,7,1,4,7,1,1,1,2,2,4,4,1,2,5,4,1,7,2,7,4,6,3,1,7,1,1,6,7,1,7,2,4,6,7,1,5,1,7,1,1,1,4,6,1,7,3,4,3,1,1,7
"579",5,4,7,5,6,3,4,7,5,7,4,5,5,4,7,5,6,7,4,4,5,6,7,4,5,7,5,2,4,6,4,7,4,2,7,5,4,3,6,7,7,7,7,7,6,5,2,4,6,4,4,7,7,4,7,7,4,7,7,5,6,4,3,6,7,2,7,5,4,7,4,7,4
"580",4,6,6,4,6,3,5,6,6,6,5,5,5,2,6,2,6,4,5,5,4,5,6,4,4,6,5,3,6,6,6,5,6,4,6,6,1,2,4,5,6,5,6,6,6,6,4,5,3,6,6,7,4,6,5,6,4,5,6,2,6,4,3,3,6,2,6,3,2,6,4,6,6
"581",2,2,2,6,2,6,6,2,2,2,2,6,2,2,6,2,6,6,6,6,2,6,2,6,6,2,6,6,6,6,6,6,6,6,6,6,2,6,6,2,6,6,2,2,6,2,6,6,2,2,6,2,6,6,6,6,6,6,6,2,6,6,2,2,6,6,2,2,2,2,2,6,6
"583",2,4,5,5,6,3,4,6,6,6,2,5,6,5,4,2,6,7,6,4,3,6,6,5,6,6,5,3,5,6,6,6,6,5,6,5,2,7,2,7,4,4,3,4,7,6,3,7,3,6,5,7,7,5,6,6,6,6,6,4,7,3,5,5,7,3,6,4,4,3,2,5,5
"584",5,3,7,6,5,3,6,5,7,7,3,6,5,3,6,3,6,4,4,3,5,5,4,3,4,7,6,2,6,4,6,6,7,3,5,5,2,3,3,7,4,4,5,6,6,6,2,5,7,5,6,7,5,5,6,6,4,6,6,6,7,5,5,3,6,1,5,6,2,7,5,7,5
"585",4,3,6,5,6,3,2,7,6,6,2,6,6,5,6,3,6,5,4,3,4,5,5,4,5,6,5,4,5,5,5,6,6,5,5,5,3,3,6,5,3,6,6,5,7,6,2,4,4,6,6,7,5,5,7,7,3,6,7,4,6,4,3,3,5,5,6,6,3,6,2,6,3
"586",5,4,6,5,5,2,2,5,5,6,3,5,3,3,5,2,5,4,4,3,6,4,3,4,4,5,5,2,3,4,5,4,6,3,4,4,2,1,5,6,3,4,7,3,5,4,2,3,4,6,4,7,2,4,4,6,3,4,4,4,6,3,5,4,3,2,6,2,3,6,2,4,4
"587",6,7,3,6,7,2,3,6,7,7,5,7,7,6,7,7,7,7,5,6,6,3,7,6,6,7,7,6,6,6,6,7,7,6,7,6,3,3,6,7,6,7,7,3,7,7,5,6,6,6,7,7,3,6,7,7,1,6,7,7,7,2,3,6,5,5,7,3,3,5,5,7,6
"588",3,2,4,4,4,2,4,6,7,6,2,6,4,2,6,5,6,4,4,4,4,5,4,5,4,6,6,2,4,4,6,5,6,2,6,3,2,2,7,6,3,6,6,4,6,6,2,4,5,7,6,7,5,3,6,7,2,5,4,6,5,2,3,4,3,3,6,2,2,4,1,6,4
"589",3,5,6,5,6,3,5,6,4,7,2,6,5,3,6,3,5,6,5,5,6,6,6,4,4,6,2,3,4,5,4,5,6,3,4,5,3,2,4,5,4,5,4,4,4,6,2,5,5,4,3,5,3,6,6,6,2,5,5,5,4,5,4,4,3,2,6,2,3,5,5,6,5
"590",3,4,5,5,6,3,4,5,4,5,2,7,4,3,5,4,4,3,5,4,4,4,1,6,4,5,5,2,4,5,4,5,4,1,4,5,1,2,4,5,4,5,5,1,5,6,3,5,6,5,4,4,6,3,5,4,3,4,4,1,4,3,3,4,3,2,6,2,1,4,2,4,5
"591",3,5,2,5,4,1,3,4,6,6,5,4,5,3,5,3,3,3,4,3,5,5,7,3,3,3,4,2,4,4,5,4,6,3,4,6,1,1,4,6,6,4,5,6,4,7,4,3,5,7,5,6,4,5,5,4,4,4,5,4,5,3,3,6,1,3,7,1,3,6,5,5,5
"592",5,5,6,3,5,3,4,5,6,6,5,5,6,4,5,3,5,2,4,4,6,5,5,5,3,5,5,3,5,5,5,5,5,3,6,5,2,3,5,5,5,5,5,5,5,5,3,4,5,5,5,6,5,4,6,6,4,5,5,5,5,4,6,5,5,3,6,3,3,3,5,6,6
"593",2,4,3,6,3,2,2,6,5,1,2,5,5,5,7,5,5,4,4,5,6,6,5,5,5,6,3,5,6,5,4,4,4,7,5,5,2,1,5,4,6,5,2,3,6,6,1,4,6,5,2,6,2,6,6,4,2,6,7,6,7,3,6,6,3,2,6,4,2,6,5,7,2
"594",4,3,3,3,4,4,5,3,4,4,4,6,4,4,4,4,5,4,5,5,2,4,3,5,4,3,6,3,4,4,4,4,5,5,6,5,3,5,6,3,4,4,3,2,4,3,5,6,5,2,5,2,6,4,4,4,4,5,4,4,4,5,3,5,6,4,4,2,2,3,1,4,4
"595",6,5,2,6,6,3,6,7,6,7,6,6,6,6,6,2,6,6,5,6,6,5,6,6,6,7,5,6,5,6,6,6,6,4,6,6,5,3,7,6,6,2,7,6,6,7,5,5,4,4,5,7,2,6,6,6,4,6,6,5,6,6,6,5,4,6,7,2,2,7,3,7,6
"596",5,6,6,5,5,3,6,4,7,7,4,6,5,4,6,4,6,5,5,2,5,5,7,4,5,6,5,3,4,5,5,5,6,4,6,4,2,4,4,7,4,5,6,7,5,7,4,5,6,7,5,7,4,5,5,5,4,5,6,5,6,4,6,6,6,3,6,4,3,6,6,6,5
"597",7,3,2,4,5,5,1,2,2,5,1,4,2,1,5,3,5,4,4,1,6,5,6,1,4,5,1,1,1,4,3,5,6,1,4,5,1,1,4,3,4,4,7,5,4,5,1,3,7,3,1,7,2,1,6,7,1,6,6,2,7,1,6,7,4,1,5,1,1,3,2,6,4
"598",5,3,4,3,3,5,5,5,4,4,4,5,4,5,4,5,4,4,5,3,5,3,5,3,3,3,4,3,5,5,4,5,4,6,3,3,4,4,3,6,5,4,5,5,3,6,5,4,5,4,4,4,5,5,2,3,4,3,5,5,4,3,4,6,2,4,5,4,4,4,4,3,4
"599",3,5,7,2,4,1,4,6,6,6,2,5,4,3,6,4,6,5,5,7,4,7,2,4,5,6,5,4,6,6,5,7,6,3,6,5,1,2,6,7,5,3,6,2,6,3,3,4,5,3,4,5,2,2,7,7,2,5,5,2,7,5,3,4,4,3,6,2,1,2,2,7,6
"600",7,6,7,6,7,6,5,7,3,7,7,6,6,5,7,5,7,7,7,2,7,6,7,7,4,7,4,1,3,6,6,6,7,2,6,6,4,6,6,7,6,7,7,7,5,7,2,6,7,7,4,3,7,6,7,5,4,5,7,6,7,4,6,6,6,1,7,6,4,7,7,7,7
"601",4,4,4,3,4,4,4,5,7,7,3,5,5,4,5,3,5,5,4,5,4,4,5,5,5,5,5,4,6,5,4,5,6,3,5,5,3,4,4,6,5,5,6,5,7,6,2,4,5,6,5,6,6,3,5,6,3,4,5,4,5,3,3,5,5,3,6,5,3,5,3,5,3
"602",7,5,7,6,7,3,7,7,7,7,3,7,6,6,7,1,7,7,7,5,7,7,4,6,5,7,7,5,1,7,7,7,7,3,7,7,1,3,7,7,7,7,7,7,7,7,6,5,4,7,4,7,7,6,7,7,4,7,7,4,7,6,7,7,7,7,7,7,3,7,5,7,6
"603",2,3,4,3,5,3,3,4,5,5,2,5,3,3,4,3,5,4,4,5,4,4,5,3,4,4,5,3,5,4,5,4,7,3,4,5,2,2,5,4,5,4,4,4,5,4,2,5,4,5,4,7,3,3,5,6,3,5,4,4,6,4,1,3,4,3,4,3,2,5,3,3,3
"604",2,3,6,5,7,3,5,6,6,5,2,5,5,4,5,5,7,6,5,5,6,5,3,3,4,6,6,4,7,6,5,5,5,6,6,4,3,3,7,5,5,5,7,5,7,6,5,4,6,7,5,7,4,4,7,5,2,5,5,5,6,5,3,4,5,4,7,4,3,3,1,7,4
"605",5,3,6,3,7,3,5,5,7,7,2,7,5,3,7,6,5,7,5,3,6,5,7,4,3,7,6,3,7,6,5,6,7,3,5,6,2,5,4,7,6,7,6,3,7,5,3,5,6,7,7,7,3,5,7,7,5,5,7,3,6,2,5,6,3,5,7,3,2,7,1,7,5
"606",4,5,7,6,7,4,5,5,6,7,7,7,4,3,5,4,6,7,7,4,4,6,5,4,6,6,7,4,5,6,6,6,4,3,6,6,4,4,7,7,5,6,5,5,7,7,4,5,4,7,5,7,6,5,7,7,4,6,7,5,5,4,3,3,6,4,6,4,4,7,4,7,6
"607",2,3,7,6,7,3,3,5,6,7,1,7,5,3,7,6,5,6,6,2,7,5,5,5,5,3,5,1,3,7,6,7,7,1,6,7,1,5,5,7,7,7,7,6,5,7,2,6,3,7,5,7,5,6,7,5,2,6,6,1,6,3,3,6,6,1,7,3,3,5,3,5,6
"608",4,3,6,6,6,4,5,5,6,6,3,6,4,5,6,3,6,6,5,5,4,6,5,4,5,6,5,4,4,5,6,5,6,3,4,5,3,5,5,5,6,5,5,5,6,6,4,5,4,6,3,5,5,5,6,6,5,6,6,4,5,4,5,6,6,3,2,4,3,6,3,6,5
"609",7,3,7,7,7,2,4,7,7,7,4,7,7,4,7,1,7,7,5,7,5,7,4,5,6,7,7,2,7,7,7,7,7,4,6,5,2,2,7,6,6,7,7,3,7,7,3,6,7,7,7,7,3,7,7,7,5,7,7,4,7,3,3,5,4,3,7,3,3,7,2,7,6
"610",7,5,7,5,7,2,7,6,7,7,5,6,6,7,7,5,6,6,6,6,7,3,3,3,6,7,6,3,7,7,6,7,6,5,6,6,2,3,5,6,6,4,7,6,7,7,3,5,6,6,7,7,6,6,7,7,5,7,7,5,6,5,7,6,7,3,7,5,2,5,6,7,5
"611",7,6,7,6,7,6,6,6,7,7,6,7,6,4,7,1,7,7,5,7,7,5,5,6,7,7,7,3,6,7,7,7,7,4,7,4,3,6,4,7,3,1,7,7,7,7,4,6,7,7,5,7,6,7,7,6,2,7,7,2,7,6,7,6,6,3,7,6,4,6,6,7,4
"612",3,3,6,5,5,2,3,5,6,6,2,6,6,5,6,4,6,5,3,5,4,4,6,5,4,5,6,3,4,5,4,6,7,3,5,3,3,2,6,7,5,6,7,6,6,6,2,3,6,5,5,6,3,5,7,6,2,5,6,4,7,3,3,3,5,3,6,3,3,7,3,6,5
"613",2,3,6,5,6,4,5,6,6,6,2,5,3,3,5,3,6,5,5,5,5,5,3,5,5,6,5,3,5,5,6,6,6,4,6,5,2,3,5,6,5,6,6,6,6,6,3,4,6,6,5,7,4,5,6,6,2,6,5,5,5,3,5,6,6,3,6,4,2,6,3,6,3
"614",6,5,6,3,5,3,5,6,6,6,3,6,5,2,5,2,5,6,4,3,6,5,6,4,3,6,5,4,6,5,6,6,6,5,5,5,3,4,4,5,6,6,6,3,6,6,3,5,6,6,4,5,3,5,6,7,4,6,6,6,6,2,3,5,3,2,6,3,5,6,3,6,5
"615",3,3,6,5,5,3,5,3,6,7,2,5,2,3,6,6,5,5,5,5,3,5,3,2,3,5,5,3,5,4,5,5,5,3,5,5,3,3,4,7,3,5,3,6,3,5,3,3,5,6,4,6,4,5,5,5,2,5,3,4,4,3,3,4,5,3,5,5,3,6,1,5,4
"616",6,4,6,4,5,2,4,5,5,6,5,4,5,4,4,4,5,4,4,2,4,4,6,4,4,4,4,3,4,4,4,4,6,4,4,3,4,2,4,4,5,6,4,4,4,6,3,2,6,4,2,7,2,3,4,5,3,4,4,6,5,3,3,4,3,2,6,4,4,5,3,5,3
"617",5,4,6,3,4,4,3,5,5,6,3,6,3,3,6,5,6,4,5,4,5,4,6,6,4,6,5,3,5,4,6,5,6,3,5,5,3,3,5,7,5,6,6,6,6,5,3,4,2,5,4,7,6,4,6,6,2,5,5,5,6,4,3,3,6,5,6,7,3,5,2,4,4
"618",5,3,6,4,5,3,6,6,6,6,3,5,3,4,6,3,4,4,5,3,5,4,4,4,4,6,5,3,4,6,5,6,5,3,5,6,3,3,5,7,6,2,6,6,5,6,2,3,6,6,4,6,5,4,6,6,2,6,5,5,6,5,6,4,3,2,7,4,3,7,2,6,4
"619",3,6,6,6,6,2,5,4,6,6,6,6,6,6,6,3,5,1,4,2,6,6,7,5,5,6,6,3,4,4,6,5,4,3,6,6,2,4,5,6,5,6,6,5,5,6,2,4,6,6,2,7,5,2,6,5,4,5,6,2,6,5,6,6,4,3,6,2,3,4,3,6,5
"620",6,3,6,6,6,2,5,6,5,7,3,6,6,3,6,2,6,5,6,3,6,6,4,4,5,6,6,2,6,6,7,6,6,2,6,5,1,1,5,6,6,6,6,4,6,6,2,5,4,6,2,6,4,6,6,7,3,6,6,5,7,4,5,6,2,2,6,2,1,4,6,7,6
"621",5,5,6,4,6,3,5,6,5,6,4,4,5,3,6,2,6,5,4,2,6,5,6,6,3,6,5,4,3,6,6,5,6,3,7,5,1,1,5,5,5,5,6,2,5,5,4,3,6,5,3,7,6,5,6,6,6,7,6,4,6,6,6,5,5,5,6,3,1,6,5,6,4
"623",5,4,6,5,7,4,5,7,5,7,4,6,2,5,5,3,5,5,5,5,4,2,7,5,3,6,5,4,5,6,5,6,5,5,4,5,1,5,5,7,4,5,6,6,6,4,3,3,4,5,6,7,5,3,6,6,3,6,5,4,5,4,5,4,6,2,7,5,2,7,3,6,5
"624",6,3,6,3,6,2,4,6,5,5,4,5,5,5,6,2,6,4,5,3,5,4,7,5,3,6,5,3,3,6,6,6,6,3,6,5,4,1,6,7,3,6,7,6,5,5,3,5,6,5,3,6,5,4,6,6,4,6,6,4,7,5,6,5,6,2,6,4,2,6,6,6,5
"625",5,2,2,3,2,6,4,4,7,5,2,6,5,2,5,4,5,5,5,5,5,4,5,3,5,5,4,1,3,6,6,3,7,5,7,6,2,2,6,5,6,5,3,3,7,4,1,5,4,5,6,6,5,5,6,6,3,6,6,3,7,4,3,3,2,1,3,3,1,3,1,3,3
"626",2,2,7,4,6,1,4,6,6,6,3,6,2,3,6,6,6,5,4,4,7,6,4,3,5,7,1,2,5,2,6,6,5,2,4,6,1,1,2,7,3,2,7,6,6,2,2,2,4,2,2,6,7,4,6,6,2,4,5,2,6,5,7,6,5,1,7,2,1,2,1,7,4
"627",5,3,5,5,5,3,4,5,5,6,3,5,4,2,5,4,5,4,4,4,5,5,5,4,5,6,6,4,5,5,5,5,5,4,4,5,3,3,4,5,5,6,5,4,5,5,4,4,4,5,5,5,5,3,6,5,4,4,5,4,5,3,3,4,4,4,5,5,4,6,3,6,5
"628",2,6,7,6,6,7,7,7,7,6,3,7,4,4,7,1,7,6,7,7,7,7,2,2,7,5,7,7,6,7,7,7,7,6,7,6,4,7,6,4,4,7,7,3,7,1,6,7,2,6,7,4,6,6,7,7,7,7,5,4,7,7,7,6,7,1,7,3,2,3,7,7,6
"629",2,2,5,4,2,1,1,3,5,4,2,5,2,1,3,5,3,2,3,2,2,4,4,2,3,3,2,2,5,2,4,3,5,2,3,3,1,1,4,2,3,4,4,6,3,4,2,2,3,4,2,6,2,2,3,5,2,4,3,2,3,2,2,3,4,2,4,2,1,4,2,4,3
"630",1,6,6,4,5,1,2,5,5,7,6,5,6,3,5,3,5,3,5,5,2,6,3,5,5,5,4,3,6,5,4,5,5,2,5,5,1,2,5,6,4,3,3,3,5,2,3,4,5,3,6,7,6,5,6,6,5,5,6,2,5,3,2,6,5,2,6,3,1,3,2,5,6
"631",2,6,1,6,7,5,4,7,7,7,1,7,6,7,7,1,7,7,5,1,7,7,7,5,6,7,7,1,6,7,7,6,7,1,6,7,3,2,6,7,7,7,7,7,7,7,1,4,7,7,6,7,6,6,7,7,5,7,7,7,5,5,3,7,7,2,7,7,3,7,2,7,6
"632",7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,2,7,7,6,7,7,6,6,7,7,7,7,5,6,7,7,7,7,6,7,6,4,7,4,7,7,7,7,7,7,7,5,7,4,7,6,7,7,7,1,7,2,7,7,4,7,6,6,7,7,5,7,7,4,7,6,7,7
"633",2,3,7,5,6,2,5,6,6,6,1,5,3,2,7,2,6,6,5,3,2,6,6,6,4,6,6,1,2,7,6,6,7,3,6,5,1,1,5,3,6,6,7,6,7,6,2,5,6,6,5,7,6,7,7,7,4,7,7,5,6,3,1,4,6,2,7,4,1,6,1,7,4
"634",3,3,4,4,3,2,4,4,4,4,3,5,3,3,4,3,4,4,4,4,4,6,4,4,4,4,3,2,2,3,4,4,6,4,4,6,2,2,4,4,4,4,4,2,4,4,2,4,4,3,3,4,4,4,4,4,3,4,4,3,5,4,3,4,4,3,4,3,2,4,2,4,4
"635",6,3,6,6,4,5,6,6,6,7,6,6,6,6,6,2,7,6,6,5,3,6,3,7,5,7,3,5,6,6,6,6,6,2,6,6,5,5,6,7,2,7,6,5,6,6,5,5,5,6,6,6,6,6,6,6,3,6,7,3,6,6,3,5,5,5,7,5,1,4,6,6,5
"636",4,4,6,5,5,2,4,6,5,6,4,6,3,4,5,3,5,3,5,5,4,5,4,4,4,5,5,4,5,5,4,5,5,4,5,4,2,3,5,6,5,4,5,5,5,5,3,4,4,5,3,5,4,4,6,6,3,5,5,2,5,4,3,4,6,2,5,4,2,4,2,6,5
"637",2,4,6,4,6,4,5,6,6,7,7,4,6,6,6,4,6,5,4,4,6,6,4,5,5,5,5,3,5,5,6,6,6,5,5,5,4,3,6,5,6,5,7,4,6,4,2,6,6,6,5,6,4,6,7,7,4,6,6,6,6,5,3,4,4,2,6,3,4,6,6,7,4
"638",7,2,7,1,7,2,4,4,6,7,1,4,6,5,6,3,7,5,5,1,7,1,7,5,4,7,6,1,1,7,6,6,5,1,6,6,2,1,6,7,7,6,7,4,5,7,1,4,7,7,1,7,3,2,7,7,2,7,6,4,6,2,7,7,4,4,7,4,2,7,1,7,2
"640",6,2,7,4,4,4,2,7,4,7,2,4,4,3,5,4,6,4,4,1,6,4,7,3,4,7,2,1,1,5,4,6,5,1,4,5,3,4,6,7,5,3,6,5,4,7,1,4,7,6,2,7,4,4,6,6,1,5,5,4,6,3,4,6,4,1,7,3,3,7,1,7,4
"641",3,3,6,5,6,3,7,5,6,6,1,6,3,3,6,3,6,6,6,3,6,7,2,5,5,6,5,3,3,5,7,6,6,3,7,5,1,3,6,3,3,6,6,5,5,2,2,5,5,3,5,7,6,5,6,7,3,6,7,2,7,5,6,3,6,2,6,2,1,6,1,6,5
"642",2,3,4,5,3,1,2,3,5,5,2,5,1,1,5,3,5,5,5,2,2,6,6,2,4,2,3,3,1,3,6,5,6,2,5,4,1,1,2,3,5,5,1,2,5,6,2,2,3,5,2,6,5,3,5,6,2,3,3,1,6,5,1,2,2,2,6,1,1,3,1,5,5
"643",1,3,4,6,7,4,5,5,7,7,5,6,7,2,7,2,6,7,5,4,1,7,7,5,5,3,5,2,6,6,7,7,7,4,5,6,7,7,5,7,6,6,3,6,7,7,2,5,5,3,6,7,5,6,6,6,5,6,7,7,7,4,3,5,7,7,7,7,4,7,3,6,7
"644",7,1,7,1,7,1,7,1,7,7,1,7,1,7,1,7,1,1,1,1,7,1,7,1,1,7,1,1,1,7,1,7,7,1,1,1,1,1,1,7,7,7,7,1,1,7,1,1,7,7,7,7,7,1,7,1,1,1,1,7,1,1,7,1,1,1,1,7,1,7,1,7,7
"645",1,3,7,4,6,1,5,3,5,4,2,7,3,1,7,1,5,6,6,3,3,7,1,2,4,7,4,1,2,5,4,5,6,1,6,5,1,3,4,2,2,4,3,1,5,7,1,5,2,7,3,4,5,5,4,6,5,6,5,1,6,1,3,5,3,1,7,1,1,4,6,7,7
"646",6,3,4,2,3,7,3,5,3,2,4,5,7,1,6,2,2,7,6,4,1,3,5,1,5,5,6,2,2,6,6,6,5,4,2,4,4,7,4,6,5,6,4,7,6,5,1,4,5,7,3,5,4,4,2,4,2,3,4,4,3,6,7,3,2,5,5,6,5,5,1,6,4
"647",2,1,3,4,3,1,1,4,5,5,2,5,1,2,3,4,3,1,4,2,2,4,4,2,4,5,5,3,1,1,4,4,6,1,4,4,1,1,6,7,3,4,3,3,5,5,1,3,4,6,1,5,4,4,5,6,2,4,2,2,4,4,2,3,2,1,5,1,1,3,1,6,2
"648",3,4,6,6,6,1,4,7,6,7,4,6,2,4,6,2,6,6,6,4,6,6,7,4,6,7,6,1,2,6,6,6,6,2,4,4,2,1,6,7,7,6,7,7,5,7,4,4,5,7,2,6,5,5,7,6,2,6,6,4,6,5,4,4,6,3,7,3,6,7,2,5,6
"649",4,6,6,5,5,2,2,6,6,5,3,5,5,4,6,3,5,3,3,2,3,5,6,3,3,5,5,2,2,5,4,5,5,2,5,2,2,3,3,4,3,5,6,6,6,6,2,2,6,5,2,7,2,3,5,4,1,5,6,6,3,2,3,5,5,2,6,6,3,6,2,5,3
"650",3,2,4,7,5,1,2,5,6,5,2,5,5,1,6,2,5,3,6,5,4,7,5,1,4,5,5,3,5,4,4,5,7,4,5,1,1,1,5,3,4,6,3,3,3,4,3,3,4,6,4,7,2,6,4,5,1,7,5,4,6,1,3,3,4,2,4,2,1,5,3,3,6
"652",3,3,6,5,6,3,4,6,5,7,7,6,4,4,5,2,5,6,5,2,3,4,7,4,5,7,5,1,4,5,6,6,5,1,5,6,3,4,5,7,6,2,4,4,6,6,3,5,5,6,3,7,6,5,6,7,3,6,5,4,6,4,3,5,4,1,6,3,2,7,5,5,6
